4,196,0.0587,softplus,adamax,150,./Models_new_Klassik1_2/Island3/Generation 4/4__4_196_0.0587_softplus_adamax_150,2578135376751566.5,30862710.128633622,M
4,170,0.0123,selu,adam,500,./Models_new_Klassik1_2/Island3/Generation 4/4__4_170_0.0123_selu_adam_500,2.1372499380209172e+16,69780295.7553265,M
5,101,0.0219,selu,adam,150,./Models_new_Klassik1_2/Island3/Generation 4/4__5_101_0.0219_selu_adam_150,2.5980907575487948e+16,80444605.29841857,M
5,110,0.02,selu,adamax,400,./Models_new_Klassik1_2/Island3/Generation 2/2__5_110_0.02_selu_adamax_400,2.7482765850449428e+16,84582243.5295286,M
5,101,0.0219,selu,adam,300,./Models_new_Klassik1_2/Island3/Generation 4/4__5_101_0.0219_selu_adam_300,3.3254015801448684e+16,94060787.72555645,M
5,128,0.065,selu,adagrad,400,./Models_new_Klassik1_2/Island3/Generation 4/4__5_128_0.065_selu_adagrad_400,3.7422694048753336e+16,105871561.84423915,M
5,120,0.038,softplus,adamax,50,./Models_new_Klassik1_2/Island3/Generation 4/4__5_120_0.038_softplus_adamax_50,3.879925872750527e+16,113531406.49063538,M
5,154,0.038,selu,adamax,50,./Models_new_Klassik1_2/Island3/Generation 3/3__5_154_0.038_selu_adamax_50,3.9459928669439e+16,115409380.32601798,C
3,99,0.0381,selu,nadam,150,./Models_new_Klassik1_2/Island3/Generation 4/4__3_99_0.0381_selu_nadam_150,3.967682059976194e+16,104409649.89484334,M
5,80,0.005,selu,nadam,500,./Models_new_Klassik1_2/Island3/Generation 1/1__5_80_0.005_selu_nadam_500,4.021158917172745e+16,106320442.57223774,I
4,240,0.08,softplus,adam,100,./Models_new_Klassik1_2/Island3/Generation 3/3__4_240_0.08_softplus_adam_100,4.045317836977194e+16,116178379.56927425,M
3,125,0.04,selu,adamax,400,./Models_new_Klassik1_2/Island3/Generation 4/4__3_125_0.04_selu_adamax_400,4.1089431648785384e+16,108653911.29725783,M
5,150,0.02,selu,adamax,350,./Models_new_Klassik1_2/Island3/Generation 2/2__5_150_0.02_selu_adamax_350,4.209160963008046e+16,116088845.95719194,M
4,100,0.0085,selu,nadam,400,./Models_new_Klassik1_2/Island3/Generation 4/4__4_100_0.0085_selu_nadam_400,4.263997864022737e+16,112482046.09229024,M
5,225,0.0875,softplus,adamax,100,./Models_new_Klassik1_2/Island3/Generation 4/4__5_225_0.0875_softplus_adamax_100,4.283259856234784e+16,125964922.108544,M
4,156,0.0085,selu,nadam,500,./Models_new_Klassik1_2/Island3/Generation 4/4__4_156_0.0085_selu_nadam_500,4.316839085762002e+16,117974567.40415505,C
3,142,0.0484,selu,nadam,500,./Models_new_Klassik1_2/Island3/Generation 4/4__3_142_0.0484_selu_nadam_500,4.375372668986719e+16,116949485.57994808,C
3,130,0.02,selu,adamax,350,./Models_new_Klassik1_2/Island3/Generation 4/4__3_130_0.02_selu_adamax_350,4.437204048226895e+16,118175581.32528031,M
3,40,0.0383,selu,nadam,200,./Models_new_Klassik1_2/Island3/Generation 4/4__3_40_0.0383_selu_nadam_200,4.459015955021619e+16,119555960.53363979,M
5,84,0.0146,selu,nadam,300,./Models_new_Klassik1_2/Island3/Generation 4/4__5_84_0.0146_selu_nadam_300,4.478047928339564e+16,121240146.65992066,M
3,50,0.0381,elu,nadam,50,./Models_new_Klassik1_2/Island3/Generation 4/4__3_50_0.0381_elu_nadam_50,4.529608666056733e+16,122023330.52495435,M
3,220,0.06,elu,adam,500,./Models_new_Klassik1_2/Island3/Generation 4/4__3_220_0.06_elu_adam_500,4.549426293089281e+16,118999926.84550059,M
5,89,0.049999999999999996,softplus,adamax,200,./Models_new_Klassik1_2/Island3/Generation 4/4__5_89_0.049999999999999996_softplus_adamax_200,4.563084915503621e+16,121969850.83648677,M
5,210,0.02,selu,adagrad,350,./Models_new_Klassik1_2/Island3/Generation 4/4__5_210_0.02_selu_adagrad_350,4.568891594172946e+16,119276413.76689568,M
3,152,0.1,selu,adamax,300,./Models_new_Klassik1_2/Island3/Generation 4/4__3_152_0.1_selu_adamax_300,4.709052683263636e+16,121203918.39750758,M
4,225,0.0873,softplus,adam,450,./Models_new_Klassik1_2/Island3/Generation 4/4__4_225_0.0873_softplus_adam_450,4.7376894547673064e+16,128951169.45582671,M
3,95,0.029,selu,nadam,350,./Models_new_Klassik1_2/Island3/Generation 4/4__3_95_0.029_selu_nadam_350,4.829988068501771e+16,118880744.12525305,C
3,95,0.029,softplus,adamax,350,./Models_new_Klassik1_2/Island3/Generation 4/4__3_95_0.029_softplus_adamax_350,5.133612032158359e+16,133260948.97332516,M
3,225,0.0875,softplus,nadam,50,./Models_new_Klassik1_2/Island3/Generation 4/4__3_225_0.0875_softplus_nadam_50,5.139367050258391e+16,133044600.0094908,M
3,142,0.07500000000000001,softplus,nadam,100,./Models_new_Klassik1_2/Island3/Generation 4/4__3_142_0.07500000000000001_softplus_nadam_100,5.1883951686836216e+16,133031869.24814296,M
4,80,0.06,softplus,nadam,450,./Models_new_Klassik1_2/Island3/Generation 4/4__4_80_0.06_softplus_nadam_450,9.040817900346102e+16,253282023.2299125,M
4,160,0.02,selu,adagrad,500,./Models_new_Klassik1_2/Island3/Generation 4/4__4_160_0.02_selu_adagrad_500,3.7463318225889434e+17,485178838.3383904,M
4,225,0.0873,elu,rmsprop,100,./Models_new_Klassik1_2/Island3/Generation 4/4__4_225_0.0873_elu_rmsprop_100,4.79352095179041e+17,566181468.1338255,C
5,97,0.07,softplus,nadam,400,./Models_new_Klassik1_2/Island3/Generation 4/4__5_97_0.07_softplus_nadam_400,8.061544986319653e+17,730527206.4377822,M
5,149,0.0601,elu,rmsprop,400,./Models_new_Klassik1_2/Island3/Generation 4/4__5_149_0.0601_elu_rmsprop_400,1.691558713081818e+18,1095536131.0177627,C
4,240,0.030000000000000002,softmax,adamax,100,./Models_new_Klassik1_2/Island3/Generation 4/4__4_240_0.030000000000000002_softmax_adamax_100,3.892515735823256e+19,6202910627.440679,M
3,170,0.01,softmax,adamax,100,./Models_new_Klassik1_2/Island3/Generation 4/4__3_170_0.01_softmax_adamax_100,3.8925157364858446e+19,6202910627.974772,M
5,220,0.0249,softmax,adam,400,./Models_new_Klassik1_2/Island3/Generation 4/4__5_220_0.0249_softmax_adam_400,3.8925157365845115e+19,6202910628.054304,M
