2,190,0.045,elu,adamax,350,./Models_new4/Island2/Generation 1\1__2_190_0.045_elu_adamax_350,14090915602.050343,53433.95644947014,I
3,160,0.02,selu,adam,350,./Models_new4/Island2/Generation 1\1__3_160_0.02_selu_adam_350,20698899495.79987,115526.26633946429,I
4,220,0.095,selu,adamax,100,./Models_new4/Island2/Generation 1\1__4_220_0.095_selu_adamax_100,29169696584.293858,147899.8359747676,I
4,40,0.1,elu,adagrad,100,./Models_new4/Island2/Generation 1\1__4_40_0.1_elu_adagrad_100,31601551200.741463,89600.23394043799,I
5,180,0.07500000000000001,elu,adagrad,200,./Models_new4/Island2/Generation 1\1__5_180_0.07500000000000001_elu_adagrad_200,51997256268.70956,178681.67246646082,I
5,120,0.034999999999999996,selu,adagrad,350,./Models_new4/Island2/Generation 1\1__5_120_0.034999999999999996_selu_adagrad_350,59245108993.92834,156988.53859875284,I
3,180,0.08,elu,adamax,50,./Models_new4/Island2/Generation 1\1__3_180_0.08_elu_adamax_50,59515968181.64977,217137.9393317804,I
3,250,0.030000000000000002,selu,adagrad,100,./Models_new4/Island2/Generation 1\1__3_250_0.030000000000000002_selu_adagrad_100,91190300250.64696,170293.00205660937,I
3,130,0.02,selu,adadelta,350,./Models_new4/Island2/Generation 1\1__3_130_0.02_selu_adadelta_350,156884833720.87854,233703.31258826243,I
2,240,0.065,softplus,adam,500,./Models_new4/Island2/Generation 1\1__2_240_0.065_softplus_adam_500,249656400785.99072,323494.76048193395,I
4,40,0.085,relu,adamax,400,./Models_new4/Island2/Generation 1\1__4_40_0.085_relu_adamax_400,261470831188.10452,317809.95759048214,I
3,100,0.06,relu,adagrad,100,./Models_new4/Island2/Generation 1\1__3_100_0.06_relu_adagrad_100,263104574697.2889,311418.55281330907,I
2,60,0.030000000000000002,softplus,adam,200,./Models_new4/Island2/Generation 1\1__2_60_0.030000000000000002_softplus_adam_200,265719502229.16537,315635.301418825,I
2,60,0.030000000000000002,softplus,adamax,400,./Models_new4/Island2/Generation 1\1__2_60_0.030000000000000002_softplus_adamax_400,265973631534.97186,316139.57537615823,I
3,90,0.030000000000000002,softplus,adam,250,./Models_new4/Island2/Generation 1\1__3_90_0.030000000000000002_softplus_adam_250,269351097536.915,317044.43686322484,I
2,140,0.07,relu,rmsprop,50,./Models_new4/Island2/Generation 1\1__2_140_0.07_relu_rmsprop_50,412542072518.2631,442526.6897454178,I
5,240,0.034999999999999996,softplus,rmsprop,50,./Models_new4/Island2/Generation 1\1__5_240_0.034999999999999996_softplus_rmsprop_50,457936677171.9422,581941.9460036185,I
3,230,0.045,relu,nadam,500,./Models_new4/Island2/Generation 1\1__3_230_0.045_relu_nadam_500,718799750291.8368,771025.799474169,I
4,190,0.095,softplus,adamax,250,./Models_new4/Island2/Generation 1\1__4_190_0.095_softplus_adamax_250,772155410985.0969,812969.3496597934,I
4,210,0.07,elu,adamax,250,./Models_new4/Island2/Generation 1\1__4_210_0.07_elu_adamax_250,785146181060.3652,877339.2590766719,I
5,110,0.049999999999999996,elu,adamax,250,./Models_new4/Island2/Generation 1\1__5_110_0.049999999999999996_elu_adamax_250,1169966492764.0974,1043073.3104110981,I
5,200,0.055,softplus,nadam,500,./Models_new4/Island2/Generation 1\1__5_200_0.055_softplus_nadam_500,1232468226922.9014,1047376.7633647951,I
4,50,0.08,selu,adamax,450,./Models_new4/Island2/Generation 1\1__4_50_0.08_selu_adamax_450,1299004571754.0776,1117037.3075941922,I
3,240,0.01,selu,adagrad,450,./Models_new4/Island2/Generation 1\1__3_240_0.01_selu_adagrad_450,4405707473921.965,1629925.333162038,I
2,60,0.049999999999999996,elu,adagrad,250,./Models_new4/Island2/Generation 1\1__2_60_0.049999999999999996_elu_adagrad_250,208775783313447.97,14226304.633739743,I
3,30,0.01,relu,adagrad,300,./Models_new4/Island2/Generation 1\1__3_30_0.01_relu_adagrad_300,1055741367026631.1,32436336.1270012,I
2,190,0.095,tanh,adam,50,./Models_new4/Island2/Generation 1\1__2_190_0.095_tanh_adam_50,1265325062163205.8,35517427.248631924,I
2,200,0.07,tanh,rmsprop,100,./Models_new4/Island2/Generation 1\1__2_200_0.07_tanh_rmsprop_100,1313158028530031.5,36184535.436131924,I
5,230,0.1,sigmoid,adamax,100,./Models_new4/Island2/Generation 1\1__5_230_0.1_sigmoid_adamax_100,1319611394512295.8,36273598.811131924,I
2,220,0.07500000000000001,tanh,adamax,150,./Models_new4/Island2/Generation 1\1__2_220_0.07500000000000001_tanh_adamax_150,1319730716953584.8,36275243.529881924,I
