5,60,0.1,selu,adagrad,300,./Models_new_Klassik1_2/Island2/Generation 1/1__5_60_0.1_selu_adagrad_300,3.3386465512610852e+16,92426659.07070538,I
3,90,0.06,selu,adamax,50,./Models_new_Klassik1_2/Island2/Generation 1/1__3_90_0.06_selu_adamax_50,4.172388772775247e+16,108985567.83353214,I
3,230,0.06,selu,nadam,350,./Models_new_Klassik1_2/Island2/Generation 1/1__3_230_0.06_selu_nadam_350,4.359318047051796e+16,118169352.12053217,I
3,190,0.1,elu,nadam,400,./Models_new_Klassik1_2/Island2/Generation 1/1__3_190_0.1_elu_nadam_400,4.411141906316029e+16,128251580.85517256,I
5,250,0.085,relu,adam,350,./Models_new_Klassik1_2/Island2/Generation 1/1__5_250_0.085_relu_adam_350,4.512920572178238e+16,137935059.37460005,I
3,110,0.034999999999999996,selu,adamax,300,./Models_new_Klassik1_2/Island2/Generation 1/1__3_110_0.034999999999999996_selu_adamax_300,4.5801662335272184e+16,121843200.7456236,I
4,160,0.04,selu,adam,450,./Models_new_Klassik1_2/Island2/Generation 1/1__4_160_0.04_selu_adam_450,4.603959134566993e+16,121556201.17955764,I
5,40,0.030000000000000002,softplus,adamax,200,./Models_new_Klassik1_2/Island2/Generation 1/1__5_40_0.030000000000000002_softplus_adamax_200,4.617307160910073e+16,122680416.54262763,I
5,170,0.01,elu,adamax,150,./Models_new_Klassik1_2/Island2/Generation 1/1__5_170_0.01_elu_adamax_150,4.63413410273066e+16,122616117.08003582,I
3,210,0.085,elu,rmsprop,350,./Models_new_Klassik1_2/Island2/Generation 1/1__3_210_0.085_elu_rmsprop_350,4.667522540488646e+16,146359441.26689368,I
5,180,0.01,elu,adamax,350,./Models_new_Klassik1_2/Island2/Generation 1/1__5_180_0.01_elu_adamax_350,4.722630266246708e+16,124112449.08652084,I
3,100,0.034999999999999996,elu,nadam,350,./Models_new_Klassik1_2/Island2/Generation 1/1__3_100_0.034999999999999996_elu_nadam_350,4.735766592155637e+16,123363640.38219625,M
5,120,0.005,softplus,nadam,300,./Models_new_Klassik1_2/Island2/Generation 1/1__5_120_0.005_softplus_nadam_300,4.752698958053504e+16,124207277.48396961,I
4,250,0.030000000000000002,elu,adam,500,./Models_new_Klassik1_2/Island2/Generation 1/1__4_250_0.030000000000000002_elu_adam_500,4.8215279626523864e+16,125245974.49167204,M
4,180,0.015,softplus,adamax,50,./Models_new_Klassik1_2/Island2/Generation 1/1__4_180_0.015_softplus_adamax_50,4.824859235985917e+16,127948210.06998724,I
3,180,0.1,elu,nadam,50,./Models_new_Klassik1_2/Island2/Generation 1/1__3_180_0.1_elu_nadam_50,4.8816933355389736e+16,123097091.45644951,I
3,180,0.09000000000000001,elu,nadam,300,./Models_new_Klassik1_2/Island2/Generation 1/1__3_180_0.09000000000000001_elu_nadam_300,4.9435758574180376e+16,120957780.79432192,I
5,210,0.06,relu,adam,300,./Models_new_Klassik1_2/Island2/Generation 1/1__5_210_0.06_relu_adam_300,4.975300254066979e+16,133483149.15478371,I
4,140,0.07,elu,adamax,500,./Models_new_Klassik1_2/Island2/Generation 1/1__4_140_0.07_elu_adamax_500,5.024100923288095e+16,133165250.68300354,I
4,70,0.07500000000000001,relu,adamax,450,./Models_new_Klassik1_2/Island2/Generation 1/1__4_70_0.07500000000000001_relu_adamax_450,5.064223397419693e+16,132802993.68156439,I
3,70,0.1,relu,nadam,400,./Models_new_Klassik1_2/Island2/Generation 1/1__3_70_0.1_relu_nadam_400,5.090515257226459e+16,133317270.4979578,M
4,220,0.08,relu,adam,100,./Models_new_Klassik1_2/Island2/Generation 1/1__4_220_0.08_relu_adam_100,5.1002892192396136e+16,133304613.59116197,I
2,240,0.030000000000000002,selu,nadam,50,./Models_new_Klassik1_2/Island2/Generation 1/1__2_240_0.030000000000000002_selu_nadam_50,5.1164737447433464e+16,132047612.91745724,I
2,200,0.09000000000000001,elu,rmsprop,300,./Models_new_Klassik1_2/Island2/Generation 1/1__2_200_0.09000000000000001_elu_rmsprop_300,5.122174037547998e+16,133002675.02887987,I
3,140,0.055,relu,nadam,100,./Models_new_Klassik1_2/Island2/Generation 1/1__3_140_0.055_relu_nadam_100,5.14010240010448e+16,133016898.09993966,I
3,130,0.01,relu,nadam,350,./Models_new_Klassik1_2/Island2/Generation 1/1__3_130_0.01_relu_nadam_350,5.1404861132053144e+16,133241586.90882052,I
