2,113,0.0594,elu,nadam,100,./Models_new4/Island7/Generation 2\2__2_113_0.0594_elu_nadam_100,4599027558.076483,52635.765555237675,C
2,114,0.0338,selu,adam,50,./Models_new4/Island7/Generation 3\3__2_114_0.0338_selu_adam_50,9276080342.096851,43939.37037308009,C
3,109,0.0174,selu,adam,50,./Models_new4/Island7/Generation 2\2__3_109_0.0174_selu_adam_50,11355197169.16105,53516.507993828025,C
2,100,0.06,selu,nadam,250,./Models_new4/Island7/Generation 2\2__2_100_0.06_selu_nadam_250,12998280903.899765,59010.78725176569,M
3,170,0.0174,elu,adam,50,./Models_new4/Island7/Generation 3\3__3_170_0.0174_elu_adam_50,13781084837.570038,74587.02352474406,M
5,40,0.01,selu,adamax,300,./Models_new4/Island7/Generation 2\2__5_40_0.01_selu_adamax_300,14190301202.217916,63090.33775191151,M
2,114,0.0338,selu,adam,250,./Models_new4/Island7/Generation 3\3__2_114_0.0338_selu_adam_250,14194237099.034603,51516.19757060113,C
4,130,0.005,selu,adam,50,./Models_new4/Island7/Generation 1\1__4_130_0.005_selu_adam_50,14326346216.523197,74399.20018508524,I
3,109,0.0174,selu,adam,400,./Models_new4/Island7/Generation 3\3__3_109_0.0174_selu_adam_400,14904963850.743998,77432.48649196769,M
3,62,0.0263,elu,adamax,300,./Models_new4/Island7/Generation 3\3__3_62_0.0263_elu_adamax_300,15078971617.456955,67608.30721441649,C
2,40,0.0567,elu,nadam,300,./Models_new4/Island7/Generation 3\3__2_40_0.0567_elu_nadam_300,18083588020.190647,89100.53999136837,C
2,106,0.0549,elu,adam,350,./Models_new4/Island7/Generation 3\3__2_106_0.0549_elu_adam_350,18475217509.491,74194.97882723891,C
2,92,0.0502,elu,nadam,450,./Models_new4/Island7/Generation 3\3__2_92_0.0502_elu_nadam_450,18920692647.546055,110124.90732460888,M
2,200,0.0594,elu,nadam,400,./Models_new4/Island7/Generation 3\3__2_200_0.0594_elu_nadam_400,19137971983.592396,88591.53368787929,M
