4,220,0.08,elu,adamax,100,./Models_new4/Island3/Generation 1\1__4_220_0.08_elu_adamax_100,5849421723.214836,65338.73232426584,I
2,164,0.0373,selu,nadam,150,./Models_new4/Island3/Generation 5\5__2_164_0.0373_selu_nadam_150,11248144975.588755,60811.60474878151,M
3,40,0.0498,selu,adamax,300,./Models_new4/Island3/Generation 2\2__3_40_0.0498_selu_adamax_300,11782294235.431961,49341.0223023961,M
3,40,0.06,elu,adam,350,./Models_new4/Island3/Generation 5\5__3_40_0.06_elu_adam_350,12149259932.033478,59267.0726796931,M
3,40,0.0618,selu,adamax,200,./Models_new4/Island3/Generation 4\4__3_40_0.0618_selu_adamax_200,12367806426.609785,51230.293053720525,C
2,164,0.0373,elu,adamax,100,./Models_new4/Island3/Generation 4\4__2_164_0.0373_elu_adamax_100,13470166883.930498,49372.42330495022,M
3,140,0.034999999999999996,elu,adamax,400,./Models_new4/Island3/Generation 5\5__3_140_0.034999999999999996_elu_adamax_400,13725308943.038347,63320.12802336549,M
2,120,0.0432,selu,nadam,300,./Models_new4/Island3/Generation 5\5__2_120_0.0432_selu_nadam_300,13972325390.744984,77109.360012505,C
2,220,0.02,elu,nadam,300,./Models_new4/Island3/Generation 1\1__2_220_0.02_elu_nadam_300,15390762287.088554,80334.16833004559,I
3,100,0.034999999999999996,elu,adamax,500,./Models_new4/Island3/Generation 5\5__3_100_0.034999999999999996_elu_adamax_500,15702751912.759892,59362.83193408418,M
2,146,0.0419,elu,adamax,150,./Models_new4/Island3/Generation 5\5__2_146_0.0419_elu_adamax_150,15838623339.430288,59606.95361110057,M
2,130,0.055,elu,adam,300,./Models_new4/Island3/Generation 5\5__2_130_0.055_elu_adam_300,20907724889.199112,100777.20532216613,M
2,201,0.08,elu,nadam,350,./Models_new4/Island3/Generation 5\5__2_201_0.08_elu_nadam_350,27184969363.978214,121586.60686169854,M
3,170,0.1,selu,adagrad,300,./Models_new4/Island3/Generation 5\5__3_170_0.1_selu_adagrad_300,92330207160.85793,164931.82591102953,M
4,130,0.0474,elu,adamax,500,./Models_new4/Island3/Generation 5\5__4_130_0.0474_elu_adamax_500,162865551078.05984,358653.2148825754,M
3,230,0.045,softplus,adamax,250,./Models_new4/Island3/Generation 5\5__3_230_0.045_softplus_adamax_250,235270567695.59387,291295.8175961474,M
2,194,0.015,softplus,nadam,300,./Models_new4/Island3/Generation 5\5__2_194_0.015_softplus_nadam_300,250518911445.36096,321218.5678350744,M
2,250,0.07500000000000001,softplus,adamax,250,./Models_new4/Island3/Generation 5\5__2_250_0.07500000000000001_softplus_adamax_250,259173596583.4111,316334.54334193136,M
2,172,0.0323,softplus,adamax,300,./Models_new4/Island3/Generation 5\5__2_172_0.0323_softplus_adamax_300,259394009135.75522,315123.19067387766,M
4,160,0.07,elu,adam,100,./Models_new4/Island3/Generation 5\5__4_160_0.07_elu_adam_100,451501578657.42773,668456.8978906882,M
5,190,0.01,elu,adamax,250,./Models_new4/Island3/Generation 5\5__5_190_0.01_elu_adamax_250,524807521587.8634,704823.5232276153,M
3,146,0.0419,elu,adagrad,300,./Models_new4/Island3/Generation 5\5__3_146_0.0419_elu_adagrad_300,1533814670604.1968,925517.7279191356,M
5,210,0.0421,elu,adamax,200,./Models_new4/Island3/Generation 5\5__5_210_0.0421_elu_adamax_200,7962331870129.895,2808069.000316564,M
4,160,0.0712,sigmoid,adamax,100,./Models_new4/Island3/Generation 5\5__4_160_0.0712_sigmoid_adamax_100,1320769994685134.2,36289565.592381924,M
3,176,0.08,sigmoid,nadam,300,./Models_new4/Island3/Generation 5\5__3_176_0.08_sigmoid_nadam_300,1335635281820224.8,36493805.748631924,M
3,200,0.0474,tanh,adamax,300,./Models_new4/Island3/Generation 5\5__3_200_0.0474_tanh_adamax_300,1336919539156977.2,36511397.061131924,M
3,118,0.07500000000000001,tanh,nadam,300,./Models_new4/Island3/Generation 5\5__3_118_0.07500000000000001_tanh_nadam_300,1337355034741382.5,36517360.404881924,M
3,210,0.049999999999999996,sigmoid,adam,300,./Models_new4/Island3/Generation 5\5__3_210_0.049999999999999996_sigmoid_adam_300,1339711884858621.5,36549616.428319424,M
4,111,0.0371,tanh,adamax,250,./Models_new4/Island3/Generation 5\5__4_111_0.0371_tanh_adamax_250,1340235492279373.2,36556778.693944424,M
4,118,0.0369,tanh,nadam,300,./Models_new4/Island3/Generation 5\5__4_118_0.0369_tanh_nadam_300,1340669338209171.0,36562712.076756924,M
2,164,0.0373,tanh,nadam,500,./Models_new4/Island3/Generation 5\5__2_164_0.0373_tanh_nadam_500,1341178902433048.0,36569679.772069424,M
4,117,0.0242,sigmoid,adamax,250,./Models_new4/Island3/Generation 5\5__4_117_0.0242_sigmoid_adamax_250,1341911648739925.5,36579696.8951163,M
3,76,0.0488,sigmoid,adadelta,300,./Models_new4/Island3/Generation 5\5__3_76_0.0488_sigmoid_adadelta_300,1343704887423163.8,36604200.08171278,M
4,210,0.0421,softmax,adamax,300,./Models_new4/Island3/Generation 5\5__4_210_0.0421_softmax_adamax_300,1343821981606739.5,36605799.51053378,M
5,120,0.0292,sigmoid,adagrad,300,./Models_new4/Island3/Generation 5\5__5_120_0.0292_sigmoid_adagrad_300,1343849555707902.0,36606176.1442869,M
4,103,0.015,tanh,adadelta,450,./Models_new4/Island3/Generation 5\5__4_103_0.015_tanh_adadelta_450,1343854828495821.0,36606248.16469148,M
3,101,0.0398,softmax,adadelta,300,./Models_new4/Island3/Generation 5\5__3_101_0.0398_softmax_adadelta_300,1343881880848116.5,36606617.66739413,M
3,120,0.0432,elu,nadam,200,./Models_new4/Island3/Generation 5\5__3_120_0.0432_elu_nadam_200,5.4584953143643324e+19,7354540718.660062,C
2,209,0.0654,elu,adadelta,100,./Models_new4/Island3/Generation 5\5__2_209_0.0654_elu_adadelta_100,1e+20,1e+20,M
4,135,0.0284,elu,nadam,250,./Models_new4/Island3/Generation 5\5__4_135_0.0284_elu_nadam_250,1.0605762017936937e+30,1025087262982836.1,C
