2,140,0.01,selu,nadam,50,./Models_new_FLV/Island3/Generation 1/1__2_140_0.01_selu_nadam_50,16373815291.392384,52253.49535427094,I
2,170,0.01,selu,adam,150,./Models_new_FLV/Island3/Generation 1/1__2_170_0.01_selu_adam_150,17140231515.886686,52105.162490193936,I
2,154,0.01,selu,adam,50,./Models_new_FLV/Island3/Generation 3/3__2_154_0.01_selu_adam_50,17542119948.51988,53792.94725862752,C
2,138,0.0127,elu,nadam,50,./Models_new_FLV/Island3/Generation 2/2__2_138_0.0127_elu_nadam_50,18400783869.277534,59786.28595058855,C
2,74,0.0711,elu,adamax,100,./Models_new_FLV/Island3/Generation 2/2__2_74_0.0711_elu_adamax_100,18686801067.836765,63686.91367638975,C
2,50,0.085,selu,adamax,100,./Models_new_FLV/Island3/Generation 1/1__2_50_0.085_selu_adamax_100,18875332437.64144,61068.29770706293,I
2,61,0.085,selu,adamax,150,./Models_new_FLV/Island3/Generation 3/3__2_61_0.085_selu_adamax_150,19919842016.07043,63204.96718829667,M
2,220,0.0488,selu,adamax,300,./Models_new_FLV/Island3/Generation 3/3__2_220_0.0488_selu_adamax_300,19995937433.334343,63435.83693331713,M
2,111,0.0401,selu,adamax,50,./Models_new_FLV/Island3/Generation 3/3__2_111_0.0401_selu_adamax_50,20628793534.463745,63648.534033305485,C
2,55,0.0817,selu,adamax,200,./Models_new_FLV/Island3/Generation 3/3__2_55_0.0817_selu_adamax_200,21717732656.304592,67205.63327105257,C
2,109,0.0385,selu,nadam,100,./Models_new_FLV/Island3/Generation 3/3__2_109_0.0385_selu_nadam_100,22438985181.9457,76699.20525267637,C
3,100,0.065,selu,adam,50,./Models_new_FLV/Island3/Generation 3/3__3_100_0.065_selu_adam_50,23367789492.97624,87086.57094733421,M
3,30,0.085,elu,adam,200,./Models_new_FLV/Island3/Generation 3/3__3_30_0.085_elu_adam_200,23812449639.515392,83242.38091920043,M
2,61,0.0809,selu,adamax,250,./Models_new_FLV/Island3/Generation 3/3__2_61_0.0809_selu_adamax_250,25157549237.017006,71164.29552974511,C
2,86,0.0473,selu,adam,350,./Models_new_FLV/Island3/Generation 3/3__2_86_0.0473_selu_adam_350,28132926829.484512,79384.41353896937,C
2,157,0.0111,selu,adam,400,./Models_new_FLV/Island3/Generation 3/3__2_157_0.0111_selu_adam_400,29674320003.48964,75693.75070827364,M
3,96,0.0744,elu,adagrad,50,./Models_new_FLV/Island3/Generation 3/3__3_96_0.0744_elu_adagrad_50,30146582201.22983,91302.808134598,C
2,30,0.085,elu,nadam,200,./Models_new_FLV/Island3/Generation 3/3__2_30_0.085_elu_nadam_200,30971738602.48145,98921.41249698833,M
