2,195,0.082,selu,adam,200,./Models_new_FLV/Island5/Generation 4/4__2_195_0.082_selu_adam_200,16539151554.939226,59852.10786385961,C
2,188,0.07500000000000001,elu,adam,100,./Models_new_FLV/Island5/Generation 2/2__2_188_0.07500000000000001_elu_adam_100,16564891268.207266,63186.43952575983,M
2,240,0.1,elu,adam,200,./Models_new_FLV/Island5/Generation 3/3__2_240_0.1_elu_adam_200,16580368525.348724,66721.8434095957,M
2,167,0.0481,elu,adamax,150,./Models_new_FLV/Island5/Generation 2/2__2_167_0.0481_elu_adamax_150,19249164289.878334,64980.99638986407,M
2,210,0.045,elu,adamax,100,./Models_new_FLV/Island5/Generation 1/1__2_210_0.045_elu_adamax_100,19286018998.524662,67951.62842265703,I
2,180,0.0549,elu,adam,150,./Models_new_FLV/Island5/Generation 4/4__2_180_0.0549_elu_adam_150,19569924032.737164,65978.16411096837,C
2,174,0.0471,elu,adam,250,./Models_new_FLV/Island5/Generation 2/2__2_174_0.0471_elu_adam_250,19967153105.403393,68218.34255370234,C
2,156,0.06,selu,adamax,450,./Models_new_FLV/Island5/Generation 4/4__2_156_0.06_selu_adamax_450,20261228723.351124,64642.94458659963,M
2,170,0.034999999999999996,elu,adam,450,./Models_new_FLV/Island5/Generation 4/4__2_170_0.034999999999999996_elu_adam_450,28562705504.14067,78183.99779034109,M
2,177,0.0493,selu,adam,400,./Models_new_FLV/Island5/Generation 4/4__2_177_0.0493_selu_adam_400,31621483808.281693,80696.08636002545,C
3,150,0.0631,elu,adam,400,./Models_new_FLV/Island5/Generation 4/4__3_150_0.0631_elu_adam_400,34350151450.099552,109653.9008589721,M
3,149,0.0486,selu,adamax,150,./Models_new_FLV/Island5/Generation 4/4__3_149_0.0486_selu_adamax_150,39690162887.74265,121878.2433161447,M
2,40,0.045,selu,adam,150,./Models_new_FLV/Island5/Generation 4/4__2_40_0.045_selu_adam_150,45287847912.88316,99822.32386500214,M
2,140,0.055,selu,nadam,400,./Models_new_FLV/Island5/Generation 4/4__2_140_0.055_selu_nadam_400,74768677364.14815,187274.69586644636,M
2,230,0.025,elu,nadam,450,./Models_new_FLV/Island5/Generation 4/4__2_230_0.025_elu_nadam_450,139739722914.93564,209396.473102901,M
4,60,0.06,elu,adamax,200,./Models_new_FLV/Island5/Generation 4/4__4_60_0.06_elu_adamax_200,271319166255.72464,314298.9786963322,M
4,192,0.046,elu,adam,250,./Models_new_FLV/Island5/Generation 4/4__4_192_0.046_elu_adam_250,273434211936.55783,330611.30244381184,M
4,60,0.085,selu,adamax,250,./Models_new_FLV/Island5/Generation 4/4__4_60_0.085_selu_adamax_250,275001531788.97656,312972.7855066365,M
3,200,0.025,elu,adamax,450,./Models_new_FLV/Island5/Generation 4/4__3_200_0.025_elu_adamax_450,279004464556.4816,311263.36269449664,M
3,230,0.0527,selu,adamax,400,./Models_new_FLV/Island5/Generation 4/4__3_230_0.0527_selu_adamax_400,279309144460.432,312688.0474225755,M
2,160,0.045,softplus,adamax,150,./Models_new_FLV/Island5/Generation 4/4__2_160_0.045_softplus_adamax_150,283422792880.9127,320541.67932651826,M
5,165,0.0489,softplus,adam,250,./Models_new_FLV/Island5/Generation 4/4__5_165_0.0489_softplus_adam_250,333089268336.47406,381742.9376839924,M
5,198,0.0611,elu,adam,500,./Models_new_FLV/Island5/Generation 4/4__5_198_0.0611_elu_adam_500,417825462365.0283,427869.2518286764,M
5,206,0.076,elu,adamax,200,./Models_new_FLV/Island5/Generation 4/4__5_206_0.076_elu_adamax_200,461201610903.726,504782.5757461685,M
